Crash_ID,Damaged_Property
13169107,TRAFFIC LIGHT
13169124,ROAD BARRIER
13169135,UNKNOWN MODEL 12 SPEED BIKE
13169137,GUARDRAIL
13169180,LAND SCAPEING FOR ABUELO'S MEXICAN RESTA
13169202,MAILBOX
13169264,TREES IN CENTER MEDIAN
13169307,GUARDRAIL & POST
13169384,FUEL PUMP
13170414,POLE W/ SIGNS (3)
13171167,STOP/ONE-WAY SIGN
13171172,HIGHWAY BARRICADE
13171177,CURBLINE/EAST
13171177,FIRE HYDRANT
13171207,50' OF CHAIN LINK FENCE
13171221,BRICK MAIL BOX & LANDSCAPING
13171221,BRICK MAIL BOX
13171240,BICYCLE
13171249,WOODEN FENCE
13171271,30-50 YRD GUID WIRE DIVIDER
13171288,CEMENT CURB
13171296,SALEM WALK APT. BLDG. 14
13171327,1806 W. STASSNEY (BUILDING)
13171333,FENCING
13171346,ROCK WALL DAMAGE
13171357,DIVIDING GUARDRAIL FOR ANDERSON MILL EXI
13171389,50 FT. GUARDRAIL
13171402,DIETZ MEMORIAL SIGN
13171412,MAIL BOX POST
13171413,TREE
13171461,FIRE HYDRANT
13171746,FRONT OF RESIDENCE DAMAGE
13172999,OAK TREES (3)
13176069,4X4 POST
13182973,LOADING DOCK WEDGE
13187121,SE CORNER OF E1
13187126,STREET SIGN
13187128,UTILITY POLE #312840 SHOOL ZONE SPEED
13187138,GUARDRAIL BETWEEN BUILDING
13187209,FENCE
13187209,FENCE
13187232,BRICK WALL
13187255,RESIDENCE
13187271,PLUMBING PIPE
13187279,CEMENT WALL OF RESEARCH PAPER NB
13187297,HWY SIGN
13187299,GUARD RAIL
13190310,GUARDRAIL
13190324,SIGNAL LIGHT BOX
13190350,GAURD RAIL
13190351,PED CROSSING SIGN (E51ST/AIRPORT)
13190353,TREE
13190382,SOUTHWESTERN BELL BOX
13190383,CHAIN LINK FENCE
13190394,ONE WAY SIGNAL
13190419,STONE MAILBOX
13190422,PROPANE CAGE
13190427,BRICK WALL
13190432,UTILITY POLE
13190477,GUARD RAIL
13190741,UTILITY POLE #272192
13190826,SHELL GAS STATION GAS PUMPS
13190826,SHELL GAS STATION BUILDING
13196882,ELECTRICAL POLE
13196885,TWO SIGNS ON SIDE OF ROAD
13197184,40 FT OF GUARDRAIL
13197193,GAURD RAIL
13197223,GUARDRAIL
13197229,DAMAGE TO HOME
13197234,CONSTRUCTION EQUIPMENT & MATERIALS
13197236,MAILBOX
13197254,BARRIER WALL INSIDE SHOULDER
13197259,5113 S. PLEASANT VALLEY
13197265,GUARD RAIL
13197276,BUILDING (WINDOW AREA)
13197306,GUARD RAIL DAMAGE AND POST
13197319,GUARDRAIL
13197346,LIGHT POLE
13197354,LIGHT POLE #363283
13197393,SIGN (HWY 290/71)
13197394,TIRE FROM 18 WHEELER
13197422,6101 SALCON CLIFF DR (FRONTAGE OF HOUSE)
13197424,FENCE
13197426,LAWN
13203404,MAILBOX/LANDSCAPE
13203418,6' PRIVACY FENCE (WOODEN)
13203420,UTILITY LIGHT POLE #210545
13203421,FENCE
13203421,POLE #235502
13203425,TRAFFIC LIGHT POST
13203452,ABIA FENCING
13203474,CENTER MEDIAN 183
13203493,GUARDRAIL
13203499,CHAIN LINK FENCE
13203500,GUARD RAIL
13203514,FENCE
13203539,IRON FENCE
13203561,DROVE THROUGH FENCE
13203564,PROPERTYS FENCE
13203566,STONE WALL AT 1801 POLO RD
13203599,DAMAGE TO GUARD RAIL
13203609,10-15 FT OF GUARDRAUL DAMAGE TO SIH 35 O
13203611,EXIT GATE AT END OF SNEED CURE
13203634,ELECTRICAL TOWER #211850
13203637,GUARDRAIL
13203651,GUARDRAIL-20 FEET
13203675,TELEPHONE POLE #250864
13203679,LED CAMERA POLE #51
13203679,"FENCE, YARD, PLANTS"
13203685,GUARDRAIL
13203694,LIGHT POLE #392902
13203708,CITY OF AUSTIN (TRASH CAN)
13203733,STOP SIGN
13203744,MOTORIZED GATE
13203876,UTILITY POLE 263835
13203946,TX DOT BRIDGE MONTOPOLIS BRIDGW
13204387,CERBELO VROOMEN BICYCLE
13204388,TREE
13205306,METAL RAILING
13209184,WIRE MEDIAN BARRIER
13211736,CONCRETE BARRIER
13214857,SECURITY GATE
13216654,LANDSCAPE
13216672,FENCE
13216687,WATER PIPE & PRIVATE STOP SIGN
13216697,HANDICAP SIGN/POLE
13216734,UTILITY POLE
13216738,AUSTIN ENERGY UTILITY POLE #240648609
13216761,100 FT GUARD RAIL
13216763,BUSINESS SIGN
13216832,CAP-METRO BUS STOP
13216843,GUARDRAIL
13216875,MESSAGE BOARD
13216882,LIGHT POLE #362877
13216883,RETAINING WALL
13216883,PARK HIKER BIKE EAST TRAIL
13216907,GUARDRAIL
13217131,HOUSE
13217132,LIGHT POLE
13219867,"DAMAGED FIRE HYDRANT (COST $2,500.00)"
13219867,"DESTROYED PLAYSCAPES (COST $7,098.00)"
13219867,"DESTROYED 4"" WOODEN FENCE(COST$4,000.00)"
13219867,DESTROYED MAILBOX (COST $450.00)
13223597,FENCE
13224466,"8"" TREE"
13224475,RESIDENCE
13224477,YIELD SIGN
13224482,CITY OF AUSTIN LIGHT POLE
13224485,TELEPHONE POLE
13224486,150 FT. GAURD RAIL
13224500,HIT BUILDING WALL
13224500,BROKEN WATER PIPE
13224502,RAILROAD CROSSING SIGNAL
13224537,BRICK MAILBOX
13224544,STREET POLE
13224547,3RD CEMENT BRIDGE PILLAR @ CAMERON RD N
13224547,CAMERON RD N W SIDE
13224556,LIFT GATE BARRIER
13224562,WHITE ROCK LANDSCAPING ROCK
13224562,A TWO POLE YELLOW DIRECTIONAL SIGN
13224568,CONCRETE WALL
13224586,FENCE-WOODEN
13224589,PRIVACY WOOD FENCE
13225265,CITY ELECTRIC POLE
13225265,TOWNE CROSS APTS
13225277,FENCE/STONE MAILBOX
13225287,GUARDRAIL DAMAGE
13225298,20' FEET CHAIN LINK FENCE
13229741,UTILITY POLE GUIDE WIRE #229569
13229747,LIGHT POLE
13229766,FENCE
13229779,GUARD RAIL
13229807,YARD/TREE
13229810,GUARDRAIL DAMAGE
13229818,UTILITY POLE
13229858,YELLOW ARROW SIGN-(CURVE AHEAD)
13229866,GUARDRAIL
13229900,COUNTRY HOME LEARNING CENTER
13229912,LIGHT POLE
13229916,"SHRUBERY, BUSHES"
13229929,LIGHT POLE #373492
13229932,PEDESTRIAN CROSSWALK SIGN
13229947,WOODEN FENCE
13229954,5' ROD IRON FENCE
13229954,CORNER POST OF CHAIN LINK FENCE
13229959,BUILDING/SECURITY CAMERA $70-$100
13229962,BIKE ROUTE SIGN
13229962,ELECTRIC POLE (HIT)
13229964,HIGHWAY SIGN-NO PARKING
13229988,3 WOODEN POSTS
13229997,STREET SIGN
13230003,GUARD RAIL DAMAGE
13230029,GUARDRAIL
13230041,DAMAGE TO RAILING
13230052,GUARD RAIL
13230061,100' GUARD RAIL
13230064,FLASHING YELLOW SCHOOL ZONE SIGN
13230066,ELECTRIC POLE
13230073,DONATION SHED
13233322,TREE
13233326,US HWY SIGN
13233480,TXDOT ROAD SIGN
13242179,PARKING METER
13244959,ELECTRIC POLE (WOODEN)
13244963,FENCES & PATIO
13244982,TREE
13244988,FENCE
13244992,"""DO NO ENTER"" SIGN"
13244997,BUSHES/LANDSCAPE
13245016,CONTROL BOX LOWER WATER ARMS CROSSING
13245051,MAILBOX
13245051,MAILBOX
13245056,GUIDEWIRES (238991) TO UTILITY POLE
13245061,MEDIAN BARRICADE
13245062,ONE-WAY STREET SIGN
13245078,LANDSCAPING
13245089,CONCRETE MAILBOX
13245089,LIGHT POLE (306630)
13245102,GUARDRAIL
13245105,GUARD RAIL
13245106,CHAINLINK FENCE
13245112,GUARDRAIL
13245119,LANDSCAPE ROCK
13245142,TRAFFIC CONTROL DEVICE/SIGN
13245143,FENCING
13245145,"GUARD RAIL, METAL"
13245175,PUEGOT-AVORIAZ ROAD BICYCLE
13245183,ROAD SIGNS
13245186,GUARD RAIL
13245189,SIGN
13245189,FENCE
13245193,CEMENT WALL
13245201,GUARD RAIL
13245214,FIRE HYDRANT
13245220,MAIL BOX
13245231,SVRD GUARD RAIL
13245246,GUARD RAIL
13245260,AUSTIN ORAL MAXILLO FACIAL SURGERY
13246858,STORM DRAIN / CLEANUP
13248279,CHAINLINK FENCE
13250206,POWER JUNCTION BOX
13250206,1606 COLONY CREEK DR (RESIDENCE)
13250378,LIGHT POLE W/ WIRES (#272465)
13250383,SOLANO APARTMENT
13250388,FENCE/ELECTRIC LINE
13250398,LIGHT POLE
13250398,TREE
13250406,ONE-WAY SIGN
13250414,"SIGN, BUSHES"
13250418,UTILITY POLE #384642
13250420,FIRE HYDRANT/PLUG
13250420,WROUGHT IRON FENCING
13250426,DAMAGE TO LAWN (APPROX $100)
13254041,ROCK WALL
13254055,BRICK WALL/FENCE
13254058,STREET SIGN
13254061,HIGHWAY SIGN
13254067,WOODEN FENCE 30'
13254068,TELEPHONE POLL
13254074,BLUE HURLY BIKE
13254101,LIGHT POLE
13254108,FRONT DOOR/BUILDING
13254119,CONCRETE BRIDGE RETAINING WALL SIDEWALK
13254155,STREET SIGN
13254165,STOP SIGN & POLE
13254173,WOODEN SIGN
13254216,REALTOR SIGN
13254217,UTILITY POLE #370235
13254240,STEEL UTILITY POLE
13254273,ROAD BARRIER
13254285,"GUARDRAIL, GRASS"
13254649,TWO (2) STATE HIGHWAY SIGNS
13255067,GAURD RAIL
13255069,TREES
13256050,FIRE HYDRANT
13256062,TREES
13256072,30' DAMAGED TO GUARD RAIL INSIDE LANE
13256085,PEDESTRIAN CROSSWALK SIGNAL
13256110,UTILITY POLE #260027
13256409,TRAVIS COUNTY EXPO CENTER ROAD SIGN
13256409,TWO MAILBOXES
13260901,GUIDE WIRES-POLE 249755
13260912,GUARD RAIL
13260945,GUARD RAIL
13260947,CITY LIGHT POLE ON SOUTH GREEN
13267569,GAURD RAIL DAMAGE
13267571,GOUGE IN ROADWAY
13267580,"STREET SIGN-""RIGHT LANE MUST TURN RIGHT"
13267586,BICYCLE
13267599,MAILBOX (CONCRETE)
13267602,NO PARKING SIGN
13267616,DO NOT ENTER SIGN
13267626,LAMP POST
13267680,FENCE/SIGN IRON
13267711,BUS STOP SIGN/INFORMATION
13268100,GUARD RAIL ON ENTRANCE RA
13268411,PAINT ON POLE
13268424,TREE
13268424,LANDSCAPING
13268436,CITY OF AUSTIN POWER POLE #257677
13268472,GUARD RAIL
13268477,LIGHT POLE
13268491,UTILITY POLE #4108
13268493,CACTUS PLANTS
13268493,CITY SIGN & POLE
13268505,TRAFFI SIGN
13268505,STREET LIGHT
13276569,TOW SIGN
13276594,BUILDING 4
13276598,CITY LIGHT POLE 320050
13276605,FENCE (ALLIED FENCE)
13276616,EXIT 223 HWY SIGN (EXIT RAMP)
13276654,CAPITOL CHEVROLET GATE & RAILING
13276667,STABLE WIRES FOR LIGHT POLE
13276667,ELECTRICAL BOX
13276669,TREE
13276670,STONE WALL
13276689,GUARD RAIL DAMAGE
13276699,STOP SIGN
13276743,GUARD RAIL
13276747,"TREE, FENCE, COA PARK"
13276759,FIRE HYDRANT & LIGHT POLE
13276759,LANDSCAPE
13276788,UTILITY POLE-#263601
13276789,ELECTRIC POLE-394703
13284540,3 WIRE VEHICLE FENCE
13284834,20' OF PRIVACY FENCE
13284834,TREES X 2
13292015,TREE
13292042,WOOD SLOT FENCE
13292042,BUSHES
13292049,SIGNAL LIGHT BOX
13292061,WOOD/BRICK FENCE
13292067,BICYCLE
13292084,TELEPHONE/LIGHT POLE (#236120)
13292092,RESIDENTIAL FENCE
13292104,DAMAGE TO-2 TREES
13292111,MAIL BOX (BRICK)
13292112,MAILBOX
13292112,MAILBOX
13292119,LIGHT POLE
13292134,TELEPHONE POLE
13292135,CITY OF AUSTIN PED SIGNAL LAMP
13292154,POSTAL BOXES
13292159,CITY OF AUSTIN UTILITY POLE
13292162,HIGHWAY GUARD RAIL
13292169,THREE TREES
13292177,GUARD RAIL
13292187,RAIL ROAD SIGN
13292187,GAURAIL FOR RAIL TRACKS
13292188,RESIDENCE
13292190,CITY POLE 271795
13292227,FIRE HYDRANT
13292247,HWY DIVIDER SEPERATING PROPER FROM FLYOV
13292364,CONCRETE CENTER WALL
13292567,GAS LINE
13293428,FENCE
13293428,FLOWER POTS
13297399,YIELD SIGN KNOCKED OVER
13297400,LIGHT POLE #357168
13297447,"SIDING ON HOUSE, TREE"
13297447,"FENCE,BASKETBALL GOAL,SIDING ON HOUSE,TR"
13300478,STOP SIGN/NO PARKING
13300478,FIRE HYDRANT
13300485,POWER LINE UTILITY POLE #242641
13300516,STOP SIGN REMOVED
13300520,PUBLIC STORAGE GATE
13300525,LIGHT POLE #362890
13300527,PEDESTRAIN GUARDRAIL
13300548,BATH TOILET
13300548,HOUSE FRONT WINDOW
13300556,TXDOT HIGHWAY SIGN
13300558,UTILITY POLE #263570
13300560,POWER POLE #A2848
13300622,14' OAK TREE
13300649,SWB POLE T20C
13300657,5311 S. CONGRESS AVE
13300690,ONE WAY SIGN
13300692,YELLOW CAUTION SIGN (LEFT TURN 30 MPH)
13300785,GUARDRAIL
13300869,ONE WAY STREET SIGN
13300869,SIGNAL LIGHT POLE
13301320,MERGING SIGN
13301323,MAN HOLE COVER
13301330,GAS PUMP
13301333,FENCE
13301346,LIGHT POLE
13301349,ROD IRON FENCE
13301367,FIRE HYDRANT
13301368,GUARDRAIL/CONCRETE WALL
13301370,GUARDRAIL
13301390,GUARD RAIL
13302377,BICYCLE
13302393,TRAFFIC BOX AND SIGNAL
13302393,TELEPHONE POLE (#305803)
13302438,CUSTOM STONE DRAINAGE LINE
13302440,LIGHT POLE 363588
13302443,GUARDRAIL
13302451,CAR WASH
13302875,ROD IRON FENCE
13306934,GUARD RAILS ON HWY
13306939,TREE
13306980,FIRE HYDRANT
13306980,CURTILANE AT 3000 COHOBA DR
13309062,EXTERIOR SUPPORT BEAM
13309071,20FT OF GUARDRAIL
13309077,BAUERLE RANCH SIGN
13309077,CITY WARNING SIGN
13309108,FIRE HYDRANT
13309112,UTILITY POLE 284104
13309114,EXTERIOR STOREFRONT WALL
13309119,WARNING SIGN
13309213,BUILDING (BIKERACK & BRICKS)
13309213,"LANDSCAPING (TREE, BUSHES, FLOWERBED)"
13309217,LIGHT POLE
13309229,ROCK RETAINING WALL
13309236,"TIRE TRACKS ON BASEBALL FIELD, DAMAGE TO"
13309243,STOP SIGN AHEAD SIGN
13309243,FIRE HYDRANT
13309251,POLE PROTECTING GAS PUMP
13309254,MERGE SIGN
13309254,U-TURN SIGN
13309258,CONCRETE MEDIAN
13309264,BUILDING
13312103,CONCRETE BARRIERS
13312151,STREET SIGN
13312157,IRON FENCE AROUND APT COMPLEX
13312170,FIRE HYDRANT
13312171,GUARDRAIL 20'
13312175,BICYCLE
13312184,MR NATURAL SUPER MARKET
13312185,YELLOW DIRECTIONAL ARROW SIGN
13312193,GUARDRAIL
13312200,ROCK
13312211,WOOD UTILITY POLE
13312211,SMALL SHRUBS
13312213,"POWER POLE ""250431"
13312215,MAILBOX
13312215,FENCE/LANDSCAPING
13312226,PLASTIC WINSHIELD FLUID HOLDER
13317128,SIGN
13320701,POLE GATE POST AND POLE GATE
13320701,FIRE HYDRANT
13320707,CHAIN LINK FENCE
13320710,FENCE/SHED
13320710,FENCE/YARD
13320715,30 FEET OF CHAIN-LINK FENCE
13320716,GUARD RAIL
13321314,WOODEN RETAIL SIGN
13321316,CONCRETE CURBLINE (SCRATCHED)
13321317,CONCRETE ISLAND
13321326,WALL IN ALLEYWAY
13321358,MAIL BOXES
13321360,TREE
13321369,DO NOT ENTER SIGN
13321379,GUARD RAIL
13321383,STOP SIGN (5015 EVANS)
13321387,TREE
13321388,"FENCE, 9300 S IH 35"
13321391,UTILITY POLE & ELECTRIC LINES
13321427,SIGN POST-NO PARKING
13321427,GUARD RAIL (10 FEET)
13321442,8716 RESEARCH #100
13321484,PARKING LOT SIGN
13321517,2-STREET SIGNS
13321547,LARGE TREE/SPRINKLER SYST
13321548,CHAIN LINK FENCE
13321581,STREET LAMP #382532
13321585,GUARDRAIL DAMAGE
13326828,FENCE POST (1) TO PROPERTY LINE
13326831,GUARD RAIL
13326837,WOODEN TELEPHONE POLE
13326851,GUARDRAIL
13326875,GUARDRAIL
13326884,TREE
13326884,SPEED LIMIT SIGN
13333276,GUARD RAIL
13333278,IRRIGATION LINE
13333279,METAL RAILING
13333296,FIRE HYDRANT
13333303,CABLE BARRIER POST
13333304,FENCE
13333324,FENCE
13333341,CONCRETE FLOWER ENCLOSURE
13333702,FRONT LANDSCAPING
13334079,CENTER GUARD RAIL
13334080,ROAD REFLECTOR
13334087,GUARDRAIL
13334107,FLOWER BED/POST
13334107,RETAINING WALL
13334126,RESIDENTIAL FENCE
13334134,CITY ELECTRIC POLE (#204154)
13334137,FENCE AROUND PROPERTY
13334137,"""BIKE LANE ENDS"" SIGN"
13334145,STOP SIGN/STREET NAME SIGN
13334170,BRICK SIGN
13334176,LIGHT POLE
13334186,UTILITY POLE #211368
13334216,SUPPORT POSTS
13334217,BARRIER WALL/CONCRETE
13334241,GUARDRAIL
13334245,SIGN
13334255,40' GUARD RAIL
13343450,50 YARDS OF CABLE BARRIER
13343452,CONCRETE BARRIER
13343532,WATER LINE AT 6600 BURLESON RD
13343538,METAL CABLE BARRIER
13343548,ROD IRON FENCE
13343601,GUARD RAIL
13343616,FENCE
13343617,APPROXIMATELY 50 FT GUARDRAIL
13343654,MAILBOX CONCRETE
13343657,LIGHT POLE
13343663,GUARD RAIL
13343664,CITY LIGHT POLE #368359
13343667,GUARD RAIL
13343716,POWER/TELEPHONE POLE #?
13343718,LIGHT POLE 362301
13343735,ROCK WALL
13343735,HOUSE
13343746,STOP SIGN/STREET NAME SIGN
13343759,STOP SIGN @ S LAMAR
13343763,TANGLEWOOD NORTH APTS
13343773,PARKING SIGN
13343773,PARKING METER
13343774,OUTBOARD BOAT MOTOR
13343778,TREE
13349919,BICYCLE (GENESIS)
13351085,METAL FENCE
13351110,LIGHT POLE 365782
13351118,OVERHANG POLE
13351129,GAS LINE
13351129,BLOG STRUCTURE/FENCE
13351130,PEDESTRIAN SIGN AND POST
13351153,GUARDRAIL
13351165,SIGN
13351165,SIGN
13351258,TELEPHONE POLE
13351264,LANDSCAPING DAMAGE TO YARD
13351277,FENCE
13357905,METAL FENCE
13357906,MAIL BOX
13357914,15'-20' CABLE WIRE GUARD RAIL
13357945,APT BLDG #13
13357981,S/B BRIDGE VERY MINOR DAMAGE
13358013,TREE
13358013,TREE
13358024,FIRE HYDRANT
13358046,CENTER CABLE LINE
13358058,GUARD RAIL
13358070,40 FT OF FENCING
13358075,20-30 FT. SECTION OF GUARDRAIL
13358079,TRAFFIC CONTROL SIGNAL BOX
13358084,STOP SIGN
13358084,FIRE HYDRANT
13358087,RESIDENCE
13358140,POWER LINE AND POLE #261900
13358142,DAMAGE TO WROUGHT IRON FENCE
13358154,UTILITY POLE X2
13358174,BICYCLE REAR FENDER
13358842,LIGHT POLE
13358843,LIGHT POLE
13359528,12-FC-3
13359528,6-BC-4
13360297,STREET SIGN (BLK LANE)
13365838,MINOR GUARD RAIL DAMAGE
13366457,WIRE BARRIER
13366471,LIGHT POLE
13366500,GUARD RAIL
13366516,CROWNE PLAZA HOTEL
13366549,CHASE BANK
13366549,BANK OF AMERICA
13366578,3 BICYCLES
13366589,WOODEN STRUCTURE ATTACHED TO HOUSE
13366589,POLE
13366593,TREE (OAK)
13366613,METAL FENCE
13366625,MAIN GAS LINE
13366629,GUARD RAIL
13366630,GAS PIPE
13366630,METAL CHAIN LINK FENCE
13366631,SIGN-BUS STOP
13366631,UTILITY POLE #2406
13366636,RAILROAD ARM
13366640,CURB
13366642,HOME: 710 COLONIAL PARK DR. AUSTIN TX 78
13366653,"ROAD SIGN/""DO NOT ENTER"""
13366673,TOLL BOOTH/HANDRAIL
13366673,GUARDRAIL/ATTENUATOR
13366681,SHRUBS
13369468,CONCRETE WALL
13372217,50 FEET OF GUARD RAIL
13384247,STONE MAILBOX
13384248,CHAIN LINK FENCE
13384248,GARAGE DOOR & CENTER COLUMN
13384252,WOODEN FENCE
13384264,SOUND BARRIER WALL
13384266,GUARD RAIL
13384275,HOUSE
13384306,YIELD SIGN
13384318,CITY LIGHT POLE #366750
13384321,ROT IRON FENCE
13384321,FIRE HYDRANT
13384327,LIGHT POLE
13384334,LIGHT POLE & TREE
13384353,TELEPHONE POLE
13384353,MAILBOX
13384354,AIR CONDITIONER
13384361,ELECTRIC CABLE #CK2979 CITY OF AUSTIN
13384361,TOWN NORTH NISSAN CHAIN FENCE
13384373,FIRE HYDRANT
13384378,POWER/TELEPHONE POLE
13384386,"WOOD FENCE, BRICK MASONRY A HOUSE VARIOU"
13384439,HOUSE @ 304 FLOURNOY DR.
13384440,GUARDRAIL
13384441,ONEWAY STREET SIGN
13384442,GUARDRAIL
13384447,ENERGY POLE #224591
13384449,RIGHT LANE ONLY
13384453,FUSEBOX
13384455,SIGNAL LIGHT POLE
13384579,FIRE HYDRANT KNOCKED OFF
13384627,AT&T POWERLINE POLE
13384641,FIRE HYDRANT
13384683,POLE (WOODEN) #217969
13384684,FIRE HYDRANT
13384716,POLICE MOUNTAIN BIKE
13384727,TXDOT CASTLE GUARDRAIL
13384732,POLE #382448
13384779,GUARDRAIL (20-25 FT)
13384811,GUARD RAIL
13384828,TREE
13384846,ELECTRICAL POLE
13384878,FRONT PORCH PILLAR
13384878,TREE
13384943,POLE 389897
13384946,BUILDING
13384950,MISC WOODEN POSTS
13384966,STREE ADVERTISING SIGN
13384972,ELECTRICAL BOXES/SIGNS
13384972,MAIL BOX
13384974,TREE
13384981,GUARDRAIL
13385012,MEDAL POLES
13385013,FENCING
13385015,LIGHT POLE #374039
13385015,CONCRETE ON BRIDGE
13385027,"POWER POLE, WIRES"
13385465,CAMERA UTILITY POLE
13385465,ELECTRICAL BOX
13385760,9125 NORTH PLAZA #24
13385798,TREE
13385801,SPEED LIMIT SIGN
13385801,FIRE HYDRANT
13385809,CONCRETE SIGN DIVIDER
13385824,GUARDRAIL BETWEEN PROPER  & SERVICE ROAD
13389327,GUARDRAIL
13389331,BRICK MAILBOX DESTROYED
13389342,CAPITAL METRO- STOP 1032
13389350,50 FT OF GUARDRAIL
13389362,BICYCLE
13389374,CRASH CUSHIAN
13389394,NO DATA
13389407,LIGHT POLE #317816
13389417,GUARDRAIL
13389421,GUARD RAIL
13389423,UTILITY POLE 334635
13389438,MERGE SIGN
13389446,BRICK WALL
13389472,RR BUILDING FM 969
13389478,LANDSCAPING/LAWN
13389480,GUARD RAIL
13389493,GUARDRAIL
13389498,NO RIGHT ON RED SIGN
13389501,GAS PRICE SIGN
13391626,CRACKED CONCRETE AND BENT METAL
13391626,CRACKED CONCRETE AND BENT METAL
13391632,GUARD RAIL
13391633,MAILBOX. VALUE 700.00
13391945,30-40 FT OF GUARDRAIL
13391961,TELEPHONE GUIDEWIRE
13391984,WOODED UTILITY POLE POLE #298789
13391988,TREE
13391994,CITY LIGHT POLE
13392001,2209 S 1ST STREET
13392016,JERRYS TACKLE
13392017,LIGHT POLE
13392048,MAILBOX
13392063,PEDESTRIAN CROSSWALK LIGHT
13392116,XR1312-AT&T BOX
13392124,TOW AWAY ZONE SIGN
13392130,BARTON SPRINGS BRIDGE RAIL
13392149,SAFETY POLE SURROUNDING FIRE HYDRANT
13392158,STOP SIGN/STREET SIGN
13392163,LIGHT POLE #285059
13392196,ELECTRIC POLE #359934
13392211,YARD AND PYLOUS
13392211,MAIL BOX
13392221,CURB/SIDEWALK
13392223,RAIL DAMAGE WEST
13392229,CEMENT CURB
13392236,FIRE HYDRANT
13392301,ACZ-350 ANCHORLESS CRASH CUSHION
13393137,"FENCE, MAILBOX & LANDSCAPING ROCKS"
13393138,CONCRETE PILLAR/POST
13393140,SUPPORT BEAM & SHED
13393158,ELECTRICAL POLE W/ TRANSFORMERS POLE #29
13393161,WOODEN PRIVACY FENCE
13393165,SMALL SAPLING TREES
13393168,LIGHT POLE 384680
13393181,CHAIN LINK FENCE/BARRIER POLE
13393184,CONCRETE BRIDGE BARRIER
13393219,DUMPSTER/BRICK WALL
13396601,BARRICADE
13396686,SIGN POST
13401716,2 ROADSIGN
13401716,TRAFFIC SIGNAL POLE #381786
13401739,GUARD RAIL
13401742,LIGHT POLE
13401759,PAY PHONE
13401791,GUARDRAIL
13401798,DONN'S TEXAS BBQ BUILDING
13401800,RESIDENCE 8701 ESCARPMENT BLVD BLD #2 UN
13401823,SOUTH CURBLINE GUARDRAIL
13401859,RIGHT GAURDRAIL
13401871,"UTILITY POLES, ELECTRICAL WIRES"
13401880,FENCE
13401886,FIRE HYDRANT
13401923,YELLOW PLASTIC BARRIER AT
13401925,UTILITY POLE #377996
13402803,30' WIRE FENCE
13406589,GUARD RAIL
13406589,SPEED LIMIT SIGN
13407976,BRIDGE AND GUARDRAIL
13408565,LANDSCAPING
13408619,LANDSCAPING WAU
13408633,ELECTRIC UTILITY POLE BROKE OFF AND DOWN
13408633,ELEC. WIRES TO UTILITY POLE DOWN
13408633,10' GUARD RAIL ON BRIDGE DAMAGED
13408633,STREET LIGHT ON OPOSITE SIDE OF STREET D
13408633,FENCE ON PRIVATE PROPERTY DAMAGED
13408637,MAILBOXES
13408637,LIGHT POLE
13408670,BARRIER WALL
13408674,GLASS DOOR
13408696,SERVICE POLE 309993
13408740,WATER MAIN AND TREE
13408744,UNIT 1 HIT BASKETBALL HOOP AND FENCE
13408745,PIPE FENCE & SIDE WALK
13408775,PEDESTRIAN CONTROL DEVICE (POLE)
13408775,RAILING
13408800,GAURD RAIL WIRE
13416901,GUARDRAIL DAMAGE
13416905,CROSSWALK LIGHT
13416925,ROAD SIGN
13416942,FIRE HYDRANT
13416947,CHASE BANK SIGN
13416947,AUSTIN ENERGY LIGHTPOLE
13416964,DAMAGED CONCRETE ON ROADWAY
13416971,APARTMENT #141
13416989,"ELECTRIC POLE, FIRE HYDRANT"
13416989,"FENCE, MASONRY"
13416991,CITY ONE WAY SIGN
13417027,METAL GATE
13417027,STOP SIGN (LYONS/WEBBERVILLE)
13417037,CAR LOT METAL FENCE
13417048,CAR WASH
13417060,BICYCLE
13417066,GUARD RAIL DAMAGE 8-10 FT
13417372,GUARDRAIL
13417375,FENCE
13417386,BUILDING/SUSHI JAPON
13419609,LIGHT POLE #389682
13419633,WRONG WAY SIGN
13419641,"GUARD RAIL, CURB"
13419655,FENCE 2005 JUSTIN LN
13419661,"FENCE, WOODEN"
13419674,HIGHWAY NOTIFICATION POLE
13419678,CABLE BOX
13419678,LIGHT POLE
13419683,LIGHT POLE #386938
13419689,LIGHT POLE #381459
13419693,GUARDRAIL DAMAGE
13419701,GARAGE DOOR
13419723,SIGN
13419724,SHRUBBREY
13419730,TANDEM BICYCLE
13419829,NO PARKING SIGN
13419829,SPEED LIMIT SIGN
13424470,GUARD RAIL
13424474,30-40 FT OF GUARD RAIL
13424493,TRAFFIC LIGHT POLE
13424494,SIGN ON DPS PRIVATE PROP
13424569,50' GUARDRAIL
13424581,CITY SIGNAL LIGHT NE CORNER.
13424587,GAS PUMP #4
13425832,CLICKS BILLIARDS-WINDOW PANE
13425832,SHATTERED AND PLANTERS ON PATIO
13425834,BUILDING 3 APARTMENT #105
13425838,MAIL BOX
13425838,HUFFY BICYCLE
13425850,MAIL BOX
13425863,BILLBOARD POLE
13425879,SHOPPING CART
13425886,5902 HARWILL CIR (HOUSE) SIDE A
13425921,"STORE FRONT (WALL, PLANTER, MAILBOX"
13425921,ICE MACHINE
13435067,CROSSWALK SIGNAL POLE
13435072,GUARDRAIL
13435080,BRICKS ON BUILDING WALL
13435083,UTILITY POLE
